subject,party,poll_start,poll_end,pollster,grade,sample_size,population,poll_weight,poll_influence,approve,disapprove,approve_adjusted,disapprove_adjusted,registered_voter,likely_voter
Trump,all,2020-03-13,2020-03-14,Marist College,A,835,unregistered,1.5420546,0,44,49,44.826958,47.923575,FALSE,FALSE
Trump,all,2020-03-13,2020-03-15,YouGov,B+,1000,unregistered,0.27907133,0,44,43,44.110614,45.044631,FALSE,FALSE
Trump,all,2020-03-13,2020-03-16,Morning Consult,B,1986,registered voter,0.31316196,0,41,51,42.117519,52.219363,TRUE,FALSE
Trump,all,2020-03-13,2020-03-16,Morning Consult,B,1986,registered voter,0.31316196,0,47,43,48.117519,44.219363,TRUE,FALSE
Trump,all,2020-03-14,2020-03-15,Harris Insights & Analytics,B+,2050,unregistered,0.68073698,0,51,49,47.867052,49.033781,FALSE,FALSE
Trump,all,2020-03-15,2020-03-17,YouGov,B+,1500,unregistered,0.39296293,0,45,46,45.110614,48.044631,FALSE,FALSE
Trump,all,2020-03-16,2020-03-17,Ipsos,B-,1115,unregistered,0.30990133,0,47,47,48.096991,46.372777,FALSE,FALSE
Trump,all,2020-03-16,2020-03-19,American Research Group,C+,1100,unregistered,1.0540065,0,41,55,43.859657,53.518582,FALSE,FALSE
Trump,all,2020-03-17,2020-03-18,Harris Insights & Analytics,B+,2019,unregistered,0.62027745,0,56,44,52.867052,44.033781,FALSE,FALSE
Trump,all,2020-03-13,2020-03-22,Gallup,B+,1020,unregistered,1.5089838,0,60,38,58.513476,37.996494,FALSE,FALSE
Trump,all,2020-03-17,2020-03-20,Morning Consult,B,1851,registered voter,0.29217843,0,53,39,54.117519,40.219363,TRUE,FALSE
Trump,all,2020-03-18,2020-03-19,Emerson College,A-,1100,registered voter,1.7168443,0,49.1,41.4,49.959332,42.365478,TRUE,FALSE
Trump,all,2020-03-18,2020-03-19,SurveyUSA,A,1000,unregistered,1.4973123,0,51,40,49.977962,41.018502,FALSE,FALSE
Trump,all,2020-03-18,2020-03-19,Ipsos,B-,512,unregistered,0.13495941,0,55,43,56.096991,42.372777,FALSE,FALSE
Trump,all,2020-03-18,2020-03-22,Monmouth University,A,851,unregistered,1.4910897,0,50,45,50.183461,45.280793,FALSE,FALSE
Trump,all,2020-03-20,2020-03-22,YouGov,B+,1000,unregistered,0.22721308,0,49,42,49.110614,44.044631,FALSE,FALSE
Trump,all,2020-03-18,2020-03-24,Ipsos,B-,4428,unregistered,1.1071804,0,49,44,50.096991,43.372777,FALSE,FALSE
Trump,all,2020-03-19,2020-03-22,Rasmussen Reports/Pulse Opinion Research,B,1000,likely voter,1.3914067,0,45,54,45.909086,51.771042,TRUE,TRUE
Trump,all,2020-03-20,2020-03-22,Morning Consult,B,2200,unregistered,0.34671037,0,49,40,50.117519,41.219363,FALSE,FALSE
Trump,all,2020-03-21,2020-03-23,YouGov,B+,2190,unregistered,0.48368366,0,53,47,53.110614,49.044631,FALSE,FALSE
Trump,all,2020-03-20,2020-03-24,Echelon Insights,B/C,1000,registered voter,0.93884914,0,52,44,52.231036,43.46579,TRUE,FALSE
Trump,all,2020-03-21,2020-03-22,Harris Insights & Analytics,B+,2023,unregistered,0.5925926,0,55,45,51.867052,45.033781,FALSE,FALSE
Trump,all,2020-03-20,2020-03-23,Global Strategy Group/GBAO (Navigator Research),B/C,259.5,registered voter,0.12732411,0,52,42,51.989835,41.074951,TRUE,FALSE
Trump,all,2020-03-19,2020-03-25,UCLA Nationscape,NA,8000,unregistered,0.52095758,0,59,41,58.928619,42.795442,FALSE,FALSE
Trump,all,2020-03-19,2020-03-24,Pew Research Center,B/C,11537,unregistered,3.1170276,0,48,51,48.741885,48.149714,FALSE,FALSE
Trump,all,2020-03-22,2020-03-24,YouGov,B+,1500,unregistered,0.3247416,0,48,44,48.110614,46.044631,FALSE,FALSE
Trump,all,2020-03-22,2020-03-24,Benenson Strategy Group,B/C,1500,unregistered,1.3267464,0,45,55,46.0105,52.298424,FALSE,FALSE
Trump,all,2020-03-22,2020-03-23,Harris Insights & Analytics,B+,1002,registered voter,0.29425389,0,56,44,52.867052,44.033781,TRUE,FALSE
Trump,all,2020-03-23,2020-03-23,Redfield & Wilton Strategies,B/C,1500,registered voter,1.1528944,0,46,37,47.91416,40.224355,TRUE,FALSE
Trump,all,2020-03-21,2020-03-24,Fox News/Beacon Research/Shaw & Co. Research,A,1011,registered voter,1.6248755,0,51,46,48.950947,46.701408,TRUE,FALSE
Trump,all,2020-03-21,2020-03-24,Global Strategy Group/GBAO (Navigator Research),B/C,253,registered voter,0.119348,0,52,43,51.989835,42.074951,TRUE,FALSE
Trump,all,2020-03-22,2020-03-25,Global Strategy Group/GBAO (Navigator Research),B/C,250.75,registered voter,0.1134487,0,48,48,47.989835,47.074951,TRUE,FALSE
Trump,all,2020-03-22,2020-03-25,ABC News/The Washington Post,A+,1003,unregistered,1.8824178,0,51,45,50.501515,44.153907,FALSE,FALSE
Trump,all,2020-03-21,2020-03-28,Firehouse Strategies/Ãptimus,NA,2050.125,unregistered,0.52490836,0,50.7,49.3,50.290172,47.07227,FALSE,FALSE
Trump,all,2020-03-24,2020-03-25,Echelon Insights,B/C,601,unregistered,0.56397866,0,53,42,53.231036,41.46579,FALSE,FALSE
Trump,all,2020-03-23,2020-03-26,Global Strategy Group/GBAO (Navigator Research),B/C,251.25,registered voter,0.10963228,0,49,49,48.989835,48.074951,TRUE,FALSE
Trump,all,2020-03-24,2020-03-26,Morning Consult,B,2200,unregistered,0.35933113,0,50,41,51.117519,42.219363,FALSE,FALSE
Trump,all,2020-03-24,2020-03-26,Harris Insights & Analytics,B+,2410,registered voter,0.72245389,0,47,53,43.867052,53.033781,TRUE,FALSE
Trump,all,2020-03-23,2020-03-26,McLaughlin & Associates,C/D,1000,likely voter,0.66839405,0,53,45,50.696778,45.807897,TRUE,TRUE
Trump,all,2020-03-24,2020-03-26,Zogby (Internet),NA,889,likely voter,0.80198976,0,49,51,48.710224,49.82361,TRUE,TRUE
Trump,all,2020-03-24,2020-03-25,SurveyUSA,A,1000,unregistered,1.5044867,0,53,44,51.977962,45.018502,FALSE,FALSE
Trump,all,2020-03-25,2020-03-26,YouGov,B+,1579,unregistered,0.32489571,0,43,49,43.110614,51.044631,FALSE,FALSE
Trump,all,2020-03-24,2020-03-27,Global Strategy Group/GBAO (Navigator Research),B/C,255.5,registered voter,0.10825697,0,47,50,46.989835,49.074951,TRUE,FALSE
Trump,all,2020-03-26,2020-03-27,Harris Insights & Analytics,B+,948,registered voter,0.30055027,0,50,50,46.867052,50.033781,TRUE,FALSE
Trump,all,2020-03-26,2020-03-28,Change Research,B-,1845,likely voter,0.68382901,0,45,55,44.328441,52.998923,TRUE,TRUE
Trump,all,2020-03-26,2020-03-29,Change Research,B-,1213,likely voter,0.44489055,0,48,52,47.328441,49.998923,TRUE,TRUE
Trump,all,2020-03-25,2020-03-30,Global Strategy Group/GBAO (Navigator Research),B/C,169.5,registered voter,0.06821694,0,49,48,48.989835,47.074951,TRUE,FALSE
Trump,all,2020-03-25,2020-03-30,Kaiser Family Foundation,NA,1226,unregistered,1.9084637,0,50,47,49.56799,46.850696,FALSE,FALSE
Trump,all,2020-03-25,2020-03-30,YouGov,B+,2000,unregistered,0.39829106,0,51,49,51.110614,51.044631,FALSE,FALSE
Trump,all,2020-03-27,2020-03-29,Morning Consult,B,2200,unregistered,0.37463501,0,49,41,50.117519,42.219363,FALSE,FALSE
Trump,all,2020-03-26,2020-03-29,Research America Inc.,B/C,600,unregistered,0.71636929,0,43,33,44.31882,36.860679,FALSE,FALSE
Trump,all,2020-03-26,2020-03-29,AP-NORC,NA,1057,unregistered,1.310989,0,44,55,46.38501,50.974704,FALSE,FALSE
Trump,all,2020-03-26,2020-03-30,YouGov,B+,2560,unregistered,0.50981256,0,52,48,52.110614,50.044631,FALSE,FALSE
Trump,all,2020-03-26,2020-03-31,Global Strategy Group/GBAO (Navigator Research),B/C,169.5,registered voter,0.06643217,0,48,48,47.989835,47.074951,TRUE,FALSE
Trump,all,2020-03-28,2020-03-30,Civiqs,B-,1505,unregistered,1.2054027,0,44,51,45.528242,49.831145,FALSE,FALSE
Trump,all,2020-03-26,2020-04-01,UCLA Nationscape,NA,8000,unregistered,0.40605191,0,53,47,52.928619,48.795442,FALSE,FALSE
Trump,all,2020-03-27,2020-03-30,Selzer & Co.,A+,1009,unregistered,2.0832466,0,50,43,49.772426,44.177777,FALSE,FALSE
Trump,all,2020-03-27,2020-03-31,YouGov,B+,1000,unregistered,0.19876723,0,50,45,50.110614,47.044631,FALSE,FALSE
Trump,all,2020-03-27,2020-04-01,Global Strategy Group/GBAO (Navigator Research),B/C,505,registered voter,0.19337127,0,48,48,47.989835,47.074951,TRUE,FALSE
Trump,all,2020-03-29,2020-03-31,YouGov,B+,1500,unregistered,0.29873523,0,50,42,50.110614,44.044631,FALSE,FALSE
Trump,all,2020-03-29,2020-04-01,IBD/TIPP,A+,1226,unregistered,2.2477595,0,43,41,45.818493,44.238505,FALSE,FALSE
Trump,all,2020-03-30,2020-03-31,Ipsos,B-,1114,unregistered,0.31521136,0,48,46,49.096991,45.372777,FALSE,FALSE
Trump,all,2020-03-28,2020-04-04,Firehouse Strategies/Ãptimus,NA,1941.625,unregistered,0.41813508,0,46.6,53.3,46.190172,51.07227,FALSE,FALSE
Trump,all,2020-03-31,2020-04-01,Morning Consult,B,2200,unregistered,0.40379415,0,48,45,49.117519,46.219363,FALSE,FALSE
Trump,all,2020-03-30,2020-04-02,Global Strategy Group/GBAO (Navigator Research),B/C,252,registered voter,0.09348101,0,48,49,47.989835,48.074951,TRUE,FALSE
Trump,all,2020-03-31,2020-04-01,YouGov,B+,2236,unregistered,0.45139406,0,51,49,51.110614,51.044631,FALSE,FALSE
Trump,all,2020-03-31,2020-04-03,Global Strategy Group/GBAO (Navigator Research),B/C,249.25,registered voter,0.09131748,0,47,49,46.989835,48.074951,TRUE,FALSE
Trump,all,2020-04-01,2020-04-02,Ipsos,B-,559,unregistered,0.16228001,0,47,52,48.096991,51.372777,FALSE,FALSE
Trump,all,2020-04-01,2020-04-03,The Winston Group,A/B,1000,registered voter,1.4272886,0,47,44,46.955028,46.631539,TRUE,FALSE
Trump,all,2020-04-02,2020-04-03,Change Research,B-,1200,likely voter,0.441027,0,45,55,44.328441,52.998923,TRUE,TRUE
Trump,all,2020-04-02,2020-04-03,Harris Insights & Analytics,B+,933,registered voter,0.34472364,0,49,51,45.867052,51.033781,TRUE,FALSE
Trump,all,2020-04-03,2020-04-04,YouGov,B+,1000,unregistered,0.20830283,0,50,44,50.110614,46.044631,FALSE,FALSE
Trump,all,2020-04-02,2020-04-06,Quinnipiac University,A-,2077,registered voter,2.3528699,0,46,51,46.371961,50.011371,TRUE,FALSE
Trump,all,2020-04-03,2020-04-05,Garin-Hart-Yang Research Group,B-,1003,registered voter,0.86742564,0,51,49,49.590327,48.159549,TRUE,FALSE
Trump,all,2020-04-03,2020-04-05,Morning Consult,B,2200,unregistered,0.42638554,0,49,45,50.117519,46.219363,FALSE,FALSE
Trump,all,2020-04-01,2020-04-06,Global Strategy Group/GBAO (Navigator Research),B/C,167.16667,registered voter,0.06004107,0,48,49,47.989835,48.074951,TRUE,FALSE
Trump,all,2020-04-02,2020-04-07,Global Strategy Group/GBAO (Navigator Research),B/C,167.83333,registered voter,0.05960168,0,48,48,47.989835,47.074951,TRUE,FALSE
Trump,all,2020-04-03,2020-04-07,Monmouth University,A,857,unregistered,1.4667153,0,46,49,46.183461,49.280793,FALSE,FALSE
Trump,all,2020-04-02,2020-04-08,UCLA Nationscape,NA,8000,unregistered,0.36808754,0,45,48,44.928619,49.795442,FALSE,FALSE
Trump,all,2020-04-03,2020-04-06,NBC News/The Wall Street Journal,B+,804,unregistered,0.96459085,0,50,45,50.016868,44.552057,FALSE,FALSE
Trump,all,2020-04-03,2020-04-06,SSRS,C,1002,unregistered,0.62082826,0,45,52,45.982342,50.675913,FALSE,FALSE
Trump,all,2020-04-04,2020-04-07,Fox News/Beacon Research/Shaw & Co. Research,A,1107,registered voter,1.7518663,0,51,48,48.950947,48.701408,TRUE,FALSE
Trump,all,2020-04-03,2020-04-08,Global Strategy Group/GBAO (Navigator Research),B/C,340.66667,registered voter,0.11996909,0,50,47,49.989835,46.074951,TRUE,FALSE
Trump,all,2020-04-05,2020-04-07,YouGov,B+,1500,unregistered,0.31747973,0,46,47,46.110614,49.044631,FALSE,FALSE
Trump,all,2020-04-05,2020-04-09,Global Strategy Group/GBAO (Navigator Research),B/C,407.2,registered voter,0.14282238,0,48,48,47.989835,47.074951,TRUE,FALSE
Trump,all,2020-04-06,2020-04-07,Ipsos,B-,1116,unregistered,0.28874148,0,42,53,43.096991,52.372777,FALSE,FALSE
Trump,all,2020-04-04,2020-04-10,Firehouse Strategies/Ãptimus,NA,816.42857,unregistered,0.17372841,0,47.1,53,46.690172,50.77227,FALSE,FALSE
Trump,all,2020-04-06,2020-04-07,SurveyUSA,A,1000,unregistered,1.6578685,0,48,50,46.977962,51.018502,FALSE,FALSE
Trump,all,2020-04-06,2020-04-07,YouGov,B+,1566,unregistered,0.33525458,0,42,50,42.110614,52.044631,FALSE,FALSE
Trump,all,2020-04-06,2020-04-10,Global Strategy Group,B/C,1002,likely voter,0.95468541,0,53,45,51.600503,45.878516,TRUE,TRUE
Trump,all,2020-04-07,2020-04-09,YouGov,B+,2025,unregistered,0.44005739,0,47,52,47.110614,54.044631,FALSE,FALSE
Trump,all,2020-04-07,2020-04-10,Global Strategy Group/GBAO (Navigator Research),B/C,251.25,registered voter,0.0875817,0,48,48,47.989835,47.074951,TRUE,FALSE
Trump,all,2020-04-06,2020-04-12,SurveyMonkey,C,5167,unregistered,1.3846378,0,54,44,50.882127,45.830183,FALSE,FALSE
Trump,all,2020-04-08,2020-04-09,Ipsos,B-,512,unregistered,0.12495846,0,44,55,45.096991,54.372777,FALSE,FALSE
Trump,all,2020-04-08,2020-04-11,TargetSmart/William & Mary,B/C,1200,registered voter,1.1703207,0,48,49,47.461952,49.126416999999996,TRUE,FALSE
Trump,all,2020-04-10,2020-04-12,Morning Consult,B,2200,unregistered,0.46533656,0,45,48,46.117519,49.219363,FALSE,FALSE
Trump,all,2020-04-10,2020-04-12,YouGov,B+,1000,unregistered,0.23138261,0,50,44,50.110614,46.044631,FALSE,FALSE
Trump,all,2020-04-08,2020-04-13,SSRS,C,1001,unregistered,0.61532755,0,47,53,47.982342,51.675913,FALSE,FALSE
Trump,all,2020-04-08,2020-04-13,Global Strategy Group/GBAO (Navigator Research),B/C,167.66667,registered voter,0.05791677,0,46,50,45.989835,49.074951,TRUE,FALSE
Trump,all,2020-04-07,2020-04-14,Firehouse Strategies/Ãptimus,NA,859,unregistered,0.18247998000000001,0,45.4,54.6,44.990172,52.37227,FALSE,FALSE
Trump,all,2020-04-09,2020-04-14,Global Strategy Group/GBAO (Navigator Research),B/C,167.16667,registered voter,0.05722312,0,47,50,46.989835,49.074951,TRUE,FALSE
Trump,all,2020-04-09,2020-04-15,UCLA Nationscape,NA,8000,unregistered,0.35296424,0,45,48,44.928619,49.795442,FALSE,FALSE
Trump,all,2020-04-10,2020-04-13,Harris Insights & Analytics,B+,2854,registered voter,1.0700294,0,50,50,46.867052,50.033781,TRUE,FALSE
Trump,all,2020-04-10,2020-04-14,Garin-Hart-Yang Research Group,B-,1004,registered voter,0.90573362,0,51,49,49.590327,48.159549,TRUE,FALSE
Trump,all,2020-04-10,2020-04-15,Global Strategy Group/GBAO (Navigator Research),B/C,507.5,registered voter,0.17266582,0,47,50,46.989835,49.074951,TRUE,FALSE
Trump,all,2020-04-11,2020-04-14,Civiqs,B-,1600,unregistered,1.1695969,0,42,54,43.528242,52.831145,FALSE,FALSE
Trump,all,2020-04-12,2020-04-14,YouGov,B+,1500,unregistered,0.35973921,0,45,47,45.110614,49.044631,FALSE,FALSE
Trump,all,2020-04-13,2020-04-14,Ipsos,B-,1111,unregistered,0.23815191,0,48,48,49.096991,47.372777,FALSE,FALSE
Trump,all,2020-04-13,2020-04-15,Change Research,B-,1349,likely voter,0.53071334,0,44,56,43.328441,53.998923,TRUE,TRUE
Trump,all,2020-04-14,2020-04-14,Data for Progress,B,939,unregistered,0.77728003,0,46.94,47.6,46.253283,48.549582,FALSE,FALSE
Trump,all,2020-04-13,2020-04-15,NBC News/The Wall Street Journal,B+,900,registered voter,1.106075,0,44,52,44.016868,51.552057,TRUE,FALSE
Trump,all,2020-04-13,2020-04-16,GBAO,B/C,1000,registered voter,1.2945341,0,46,54,45.998893,52.705001,TRUE,FALSE
Trump,all,2020-04-14,2020-04-16,Harris Insights & Analytics,B+,2394,registered voter,0.93040818,0,51,49,47.867052,49.033781,TRUE,FALSE
Trump,all,2020-04-11,2020-04-18,Firehouse Strategies/Ãptimus,NA,642,unregistered,0.13510539,0,48.3,51.7,47.890172,49.47227,FALSE,FALSE
Trump,all,2020-04-13,2020-04-16,Global Strategy Group/GBAO (Navigator Research),B/C,252.75,registered voter,0.08557574,0,46,52,45.989835,51.074951,TRUE,FALSE
Trump,all,2020-04-15,2020-04-16,Ipsos,B-,514,unregistered,0.10228492,0,44,54,45.096991,53.372777,FALSE,FALSE
Trump,all,2020-04-14,2020-04-17,Global Strategy Group/GBAO (Navigator Research),B/C,249.25,registered voter,0.08410994,0,45,51,44.989835,50.074951,TRUE,FALSE
Trump,all,2020-04-15,2020-04-19,McLaughlin & Associates,C/D,1000,likely voter,0.65127196,0,49,50,46.696778,50.807897,TRUE,TRUE
Trump,all,2020-04-14,2020-04-19,ABC News/The Washington Post,A+,1013,unregistered,1.6253039,0,44,54,43.501515,53.153907,FALSE,FALSE
Trump,all,2020-04-14,2020-04-21,Firehouse Strategies/Ãptimus,NA,946.5,unregistered,0.19698838,0,47,53,46.590172,50.77227,FALSE,FALSE
Trump,all,2020-04-15,2020-04-20,Global Strategy Group/GBAO (Navigator Research),B/C,167.66667,registered voter,0.05626637,0,44,52,43.989835,51.074951,TRUE,FALSE
Trump,all,2020-04-15,2020-04-21,Ipsos,B-,4429,unregistered,0.80364354,0,44,52,45.096991,51.372777,FALSE,FALSE
Trump,all,2020-04-17,2020-04-19,YouGov,B+,1597,unregistered,0.3996792,0,45,49,45.110614,51.044631,FALSE,FALSE
Trump,all,2020-04-17,2020-04-18,Change Research,B-,1178,likely voter,0.45585627,0,46,54,45.328441,51.998923,TRUE,TRUE
Trump,all,2020-04-17,2020-04-19,Morning Consult,B,2200,unregistered,0.46904832,0,48,45,49.117519,46.219363,FALSE,FALSE
Trump,all,2020-04-17,2020-04-19,YouGov,B+,1000,unregistered,0.25026875,0,46,46,46.110614,48.044631,FALSE,FALSE
Trump,all,2020-04-16,2020-04-20,AP-NORC,NA,1057,unregistered,1.2188676,0,41,58,43.38501,53.974704,FALSE,FALSE
Trump,all,2020-04-17,2020-04-20,American Research Group,C+,1100,unregistered,1.0024083,0,43,47,45.859657,45.518582,FALSE,FALSE
Trump,all,2020-04-16,2020-04-21,Global Strategy Group/GBAO (Navigator Research),B/C,168.66667,registered voter,0.05619925,0,43,53,42.989835,52.074951,TRUE,FALSE
Trump,all,2020-04-16,2020-04-22,UCLA Nationscape,NA,8000,unregistered,0.34631171,0,46,47,45.928619,48.795442,FALSE,FALSE
Trump,all,2020-04-18,2020-04-19,Morning Consult,B,1991,registered voter,0.42271844,0,40,53,41.117519,54.219363,TRUE,FALSE
Trump,all,2020-04-19,2020-04-19,Climate Nexus,NA,1917,registered voter,1.0165891,0,49,49,47.662965,49.770543,TRUE,FALSE
Trump,all,2020-04-19,2020-04-20,Harris Insights & Analytics,B+,958,registered voter,0.4467312,0,51,49,47.867052,49.033781,TRUE,FALSE
Trump,all,2020-04-19,2020-04-21,YouGov,B+,1500,unregistered,0.38245042,0,45,45,45.110614,47.044631,FALSE,FALSE
Trump,all,2020-04-17,2020-04-22,Global Strategy Group/GBAO (Navigator Research),B/C,511,registered voter,0.16961446,0,42,54,41.989835,53.074951,TRUE,FALSE
Trump,all,2020-04-18,2020-04-21,Echelon Insights,B/C,1000,likely voter,1.0593864,0,45,52,45.231036,51.46579,TRUE,TRUE
Trump,all,2020-04-21,2020-04-21,Redfield & Wilton Strategies,B/C,1500,registered voter,0.99082059,0,42,43,43.91416,46.224355,TRUE,FALSE
Trump,all,2020-04-21,2020-04-21,Data for Progress,B,998,unregistered,0.70198265,0,45.35,50.16,44.663283,51.109582,FALSE,FALSE
Trump,all,2020-04-14,2020-04-28,Gallup,B+,1016,unregistered,1.4892087,0,50,48,48.513476,47.996494,FALSE,FALSE
Trump,all,2020-04-20,2020-04-22,YouGov,B+,2112,unregistered,0.54591205,0,48,52,48.110614,54.044631,FALSE,FALSE
Trump,all,2020-04-20,2020-04-23,Global Strategy Group/GBAO (Navigator Research),B/C,252.5,registered voter,0.08393581,0,43,53,42.989835,52.074951,TRUE,FALSE
Trump,all,2020-04-17,2020-04-26,PureSpectrum,NA,22921,unregistered,1.2901684,0,40,44,42.044069,46.66898,FALSE,FALSE
Trump,all,2020-04-18,2020-04-25,Firehouse Strategies/Ãptimus,NA,675,unregistered,0.13977441,0,45.2,54.7,44.790172,52.47227,FALSE,FALSE
Trump,all,2020-04-21,2020-04-24,Global Strategy Group/GBAO (Navigator Research),B/C,258.75,registered voter,0.08590717,0,44,52,43.989835,51.074951,TRUE,FALSE
Trump,all,2020-04-21,2020-04-25,Suffolk University,B+,1000,registered voter,1.5628273,0,45.2,52.1,45.557686,51.788541,TRUE,FALSE
Trump,all,2020-04-21,2020-04-26,ABC News/The Washington Post,A+,1008,unregistered,1.5504484,0,47,52,46.501515,51.153907,FALSE,FALSE
Trump,all,2020-04-21,2020-04-26,Marist College,A,1008,unregistered,1.794761,0,44,55,44.826958,53.923575,FALSE,FALSE
Trump,all,2020-04-24,2020-04-26,YouGov,B+,1000,unregistered,0.27812855,0,46,47,46.110614,49.044631,FALSE,FALSE
Trump,all,2020-04-24,2020-04-26,Morning Consult,B,2200,unregistered,0.46861723,0,43,49,44.117519,50.219363,FALSE,FALSE
Trump,all,2020-04-22,2020-04-27,Global Strategy Group/GBAO (Navigator Research),B/C,171.83333,registered voter,0.05682962,0,44,53,43.989835,52.074951,TRUE,FALSE
Trump,all,2020-04-21,2020-04-28,Firehouse Strategies/Ãptimus,NA,887,unregistered,0.18260544,0,47.2,52.8,46.790172,50.57227,FALSE,FALSE
Trump,all,2020-04-23,2020-04-28,Global Strategy Group/GBAO (Navigator Research),B/C,168.66667,registered voter,0.0554603,0,44,53,43.989835,52.074951,TRUE,FALSE
Trump,all,2020-04-23,2020-04-29,UCLA Nationscape,NA,8000,unregistered,0.34379565,0,43,49,42.928619,50.795442,FALSE,FALSE
Trump,all,2020-04-24,2020-04-29,Global Strategy Group/GBAO (Navigator Research),B/C,502,registered voter,0.16460283,0,43,54,42.989835,53.074951,TRUE,FALSE
Trump,all,2020-04-25,2020-04-29,Change Research,B-,1274,likely voter,0.51353374,0,41.06,58.93,40.388441,56.928923,TRUE,TRUE
Trump,all,2020-04-26,2020-04-28,YouGov,B+,1500,unregistered,0.4230947,0,44,49,44.110614,51.044631,FALSE,FALSE
Trump,all,2020-04-26,2020-04-28,Emerson College,A-,1200,registered voter,1.8250586,0,38.9,51.3,39.759332,52.265478,TRUE,FALSE
Trump,all,2020-04-26,2020-04-29,IBD/TIPP,A+,1225,unregistered,2.218558,0,41,39,43.818493,42.238505,FALSE,FALSE
Trump,all,2020-04-27,2020-04-28,The Winston Group,A/B,1000,registered voter,1.452021,0,43,49,42.955028,51.631539,TRUE,FALSE
Trump,all,2020-04-28,2020-04-28,Data for Progress,B,1049,unregistered,0.69222172,0,45.35,50.16,44.663283,51.109582,FALSE,FALSE
Trump,all,2020-04-27,2020-04-29,Ipsos,B-,2216,unregistered,0.33278881,0,42,53,43.096991,52.372777,FALSE,FALSE
Trump,all,2020-04-27,2020-04-30,Global Strategy Group/GBAO (Navigator Research),B/C,252,registered voter,0.08256157,0,45,53,44.989835,52.074951,TRUE,FALSE
Trump,all,2020-04-25,2020-05-02,Firehouse Strategies/Ãptimus,NA,673.125,unregistered,0.13966403,0,46,54,45.590172,51.77227,FALSE,FALSE
Trump,all,2020-04-28,2020-05-01,Global Strategy Group/GBAO (Navigator Research),B/C,255.5,registered voter,0.08328394,0,46,52,45.989835,51.074951,TRUE,FALSE
Trump,all,2020-04-29,2020-04-30,Ipsos,B-,518,unregistered,0.07604398,0,42,57,43.096991,56.372777,FALSE,FALSE
Trump,all,2020-04-28,2020-05-03,ABC News/The Washington Post,A+,1005,unregistered,1.5376286,0,44,56,43.501515,55.153907,FALSE,FALSE
Trump,all,2020-04-27,2020-05-04,Ipsos,B-,8086,unregistered,1.174624,0,43,56,44.096991,55.372777,FALSE,FALSE
Trump,all,2020-05-01,2020-05-03,Change Research,B-,1489,likely voter,0.64110094,0,44,56,43.328441,53.998923,TRUE,TRUE
Trump,all,2020-05-01,2020-05-03,Morning Consult,B,2200,unregistered,0.46506802,0,41,48,42.117519,49.219363,FALSE,FALSE
Trump,all,2020-04-30,2020-05-04,Monmouth University,A,808,unregistered,1.4403932,0,42,51,42.183461,51.280793,FALSE,FALSE
Trump,all,2020-04-29,2020-05-05,Pew Research Center,B/C,10957,unregistered,3.0889911,0,41,59,41.741885,56.149714,FALSE,FALSE
Trump,all,2020-04-29,2020-05-04,Global Strategy Group/GBAO (Navigator Research),B/C,169,registered voter,0.05446274,0,46,52,45.989835,51.074951,TRUE,FALSE
Trump,all,2020-04-28,2020-05-05,Firehouse Strategies/Ãptimus,NA,889.5,unregistered,0.18587363,0,43.3,56.7,42.890172,54.47227,FALSE,FALSE
Trump,all,2020-05-01,2020-05-03,YouGov,B+,1000,unregistered,0.28771098,0,45,46,45.110614,48.044631,FALSE,FALSE
Trump,all,2020-05-02,2020-05-03,Morning Consult,B,1987,registered voter,0.4204951,0,39,53,40.117519,54.219363,TRUE,FALSE
Trump,all,2020-04-30,2020-05-05,Global Strategy Group/GBAO (Navigator Research),B/C,167.5,registered voter,0.05347311,0,44,54,43.989835,53.074951,TRUE,FALSE
Trump,all,2020-04-30,2020-05-06,UCLA Nationscape,NA,8000,unregistered,0.34292538,0,42,51,41.928619,52.795442,FALSE,FALSE
Trump,all,2020-05-03,2020-05-05,YouGov,B+,1500,unregistered,0.43084116,0,44,48,44.110614,50.044631,FALSE,FALSE
Trump,all,2020-05-02,2020-05-05,Civiqs,B-,1546,unregistered,1.2467314,0,40,54,41.528242,52.831145,FALSE,FALSE
Trump,all,2020-05-01,2020-05-06,Global Strategy Group/GBAO (Navigator Research),B/C,507,registered voter,0.1608093,0,43,55,42.989835,54.074951,TRUE,FALSE
Trump,all,2020-05-04,2020-05-05,YouGov,B+,1573,unregistered,0.45280129,0,42,52,42.110614,54.044631,FALSE,FALSE
Trump,all,2020-05-04,2020-05-05,Ipsos,B-,1215,unregistered,0.19978233,0,43,50,44.096991,49.372777,FALSE,FALSE
Trump,all,2020-05-05,2020-05-05,Data for Progress,B,916,unregistered,0.60542244,0,41.66,53,40.973283,53.949582,FALSE,FALSE
Trump,all,2020-05-04,2020-05-07,Global Strategy Group/GBAO (Navigator Research),B/C,252.5,registered voter,0.08017791,0,44,54,43.989835,53.074951,TRUE,FALSE
Trump,all,2020-05-06,2020-05-06,Harris Insights & Analytics,B+,957,registered voter,0.62492458,0,52,48,48.867052,48.033781,TRUE,FALSE
Trump,all,2020-05-02,2020-05-09,Firehouse Strategies/Ãptimus,NA,626.25,unregistered,0.13345749,0,43.5,56.5,43.090172,54.27227,FALSE,FALSE
Trump,all,2020-05-05,2020-05-08,Global Strategy Group/GBAO (Navigator Research),B/C,255.5,registered voter,0.08096988,0,46,52,45.989835,51.074951,TRUE,FALSE
